,Unnamed: 0,File directory,File name,Dimension(filtered),N(sample),N(filtered feature),Repetition Rate,File directory(CEB server/Iris),,"In RegPA, experiments were done in two times, once with  50<=size<=300, once with 300<=size<=500. One of datasets of size 300 got double counted. 8 datasets got replaced with other datasets with the same last 8 digit in filenames. Hence, there are 704 datasets for RegPA results.",
1525,1525,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2052040.csv,data_CHEMBL2052040.csv,"(48, 47)",48,47,1,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2052040.csv,,,
1590,1590,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3436.csv,data_CHEMBL3436.csv,"(48, 83)",48,83,0.104166667,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3436.csv,,,
1652,1652,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3027.csv,data_CHEMBL3027.csv,"(48, 97)",48,97,0.083333333,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3027.csv,,,
1929,1929,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5450.csv,data_CHEMBL5450.csv,"(48, 136)",48,136,0.083333333,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5450.csv,,,
1930,1930,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3021.csv,data_CHEMBL3021.csv,"(48, 101)",48,101,0.041666667,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3021.csv,,,
1982,1982,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1909485.csv,data_CHEMBL1909485.csv,"(48, 51)",48,51,0.520833333,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1909485.csv,,,
2003,2003,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4837.csv,data_CHEMBL4837.csv,"(48, 77)",48,77,0.020833333,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4837.csv,,,
2074,2074,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6172.csv,data_CHEMBL6172.csv,"(48, 88)",48,88,0.229166667,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6172.csv,,,
85,85,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5098.csv,data_CHEMBL5098.csv,"(49, 97)",49,97,0.06122449,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5098.csv,,,
313,313,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3575.csv,data_CHEMBL3575.csv,"(49, 71)",49,71,0.285714286,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3575.csv,,,
727,727,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111363.csv,data_CHEMBL2111363.csv,"(49, 141)",49,141,0.040816327,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111363.csv,,,
771,771,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4640.csv,data_CHEMBL4640.csv,"(49, 210)",49,210,0.469387755,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4640.csv,,,
1239,1239,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2576.csv,data_CHEMBL2576.csv,"(49, 70)",49,70,0.081632653,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2576.csv,,,
1258,1258,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4305.csv,data_CHEMBL4305.csv,"(49, 102)",49,102,0.12244898,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4305.csv,,,
1319,1319,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4264.csv,data_CHEMBL4264.csv,"(49, 74)",49,74,0.795918367,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4264.csv,,,
1501,1501,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3690.csv,data_CHEMBL3690.csv,"(49, 114)",49,114,0.142857143,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3690.csv,,,
1670,1670,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2109234.csv,data_CHEMBL2109234.csv,"(49, 168)",49,168,0.040816327,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2109234.csv,,,
1773,1773,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3150.csv,data_CHEMBL3150.csv,"(49, 48)",49,48,0.081632653,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3150.csv,,,
1811,1811,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4549.csv,data_CHEMBL4549.csv,"(49, 47)",49,47,0.06122449,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4549.csv,,,
9,9,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2899.csv,data_CHEMBL2899.csv,"(50, 56)",50,56,0.06,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2899.csv,,,
548,548,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1275223.csv,data_CHEMBL1275223.csv,"(50, 155)",50,155,0.62,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1275223.csv,,,6136.csv
841,841,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6136.csv,data_CHEMBL6136.csv,"(50, 108)",50,108,0.06,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6136.csv,,,
844,844,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5359.csv,data_CHEMBL5359.csv,"(50, 114)",50,114,0.04,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5359.csv,,,
1325,1325,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111437.csv,data_CHEMBL2111437.csv,"(50, 110)",50,110,0.26,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111437.csv,,,3733.csv
1462,1462,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2073676.csv,data_CHEMBL2073676.csv,"(50, 242)",50,242,0.04,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2073676.csv,,,
1524,1524,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3733.csv,data_CHEMBL3733.csv,"(50, 131)",50,131,0.04,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3733.csv,,,
1531,1531,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5626.csv,data_CHEMBL5626.csv,"(50, 62)",50,62,0.04,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5626.csv,,,
1661,1661,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2113.csv,data_CHEMBL2113.csv,"(50, 83)",50,83,0.14,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2113.csv,,,
1729,1729,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2107838.csv,data_CHEMBL2107838.csv,"(50, 111)",50,111,0.14,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2107838.csv,,,
1756,1756,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075294.csv,data_CHEMBL1075294.csv,"(50, 124)",50,124,0.08,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075294.csv,,,
1869,1869,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4411.csv,data_CHEMBL4411.csv,"(50, 129)",50,129,0.34,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4411.csv,,,3461.csv
2001,2001,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3194.csv,data_CHEMBL3194.csv,"(50, 78)",50,78,0.28,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3194.csv,,,3666.csv
2018,2018,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095192.csv,data_CHEMBL2095192.csv,"(50, 118)",50,118,0.04,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095192.csv,,,
246,246,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1681621.csv,data_CHEMBL1681621.csv,"(51, 166)",51,166,0.431372549,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1681621.csv,,,3534.csv
273,273,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3944.csv,data_CHEMBL3944.csv,"(51, 78)",51,78,0.039215686,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3944.csv,,,
678,678,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3461.csv,data_CHEMBL3461.csv,"(51, 72)",51,72,0.117647059,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3461.csv,,,
1040,1040,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3666.csv,data_CHEMBL3666.csv,"(51, 124)",51,124,0.078431373,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3666.csv,,,
1123,1123,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4676.csv,data_CHEMBL4676.csv,"(51, 66)",51,66,0.039215686,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4676.csv,,,
1206,1206,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3534.csv,data_CHEMBL3534.csv,"(51, 49)",51,49,0.058823529,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3534.csv,,,
1227,1227,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096978.csv,data_CHEMBL2096978.csv,"(51, 121)",51,121,0.411764706,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096978.csv,,,2517.csv
1363,1363,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4843.csv,data_CHEMBL4843.csv,"(51, 79)",51,79,0.039215686,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4843.csv,,,
1453,1453,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5223.csv,data_CHEMBL5223.csv,"(51, 83)",51,83,0.823529412,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5223.csv,,,1347.csv
1488,1488,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3492.csv,data_CHEMBL3492.csv,"(51, 125)",51,125,0.098039216,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3492.csv,,,
1644,1644,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4953.csv,data_CHEMBL4953.csv,"(51, 93)",51,93,0.176470588,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4953.csv,,,3561.csv
164,164,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5850.csv,data_CHEMBL5850.csv,"(52, 151)",52,151,0.038461538,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5850.csv,,,
482,482,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1921664.csv,data_CHEMBL1921664.csv,"(52, 73)",52,73,0.134615385,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1921664.csv,,,
1404,1404,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4117.csv,data_CHEMBL4117.csv,"(52, 96)",52,96,0.057692308,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4117.csv,,,
1633,1633,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2517.csv,data_CHEMBL2517.csv,"(52, 157)",52,157,0.134615385,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2517.csv,,,
1682,1682,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3596.csv,data_CHEMBL3596.csv,"(52, 66)",52,66,0.038461538,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3596.csv,,,
1897,1897,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1641347.csv,data_CHEMBL1641347.csv,"(52, 219)",52,219,0.038461538,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1641347.csv,,,
31,31,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3985.csv,data_CHEMBL3985.csv,"(53, 47)",53,47,0.169811321,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3985.csv,,,2099.csv
58,58,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1943.csv,data_CHEMBL1943.csv,"(53, 122)",53,122,0.075471698,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1943.csv,,,
309,309,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3561.csv,data_CHEMBL3561.csv,"(53, 94)",53,94,0.037735849,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3561.csv,,,
314,314,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4222.csv,data_CHEMBL4222.csv,"(53, 82)",53,82,0.056603774,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4222.csv,,,
344,344,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2189162.csv,data_CHEMBL2189162.csv,"(53, 66)",53,66,0.056603774,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2189162.csv,,,
512,512,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3189.csv,data_CHEMBL3189.csv,"(53, 103)",53,103,0.056603774,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3189.csv,,,
761,761,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3107.csv,data_CHEMBL3107.csv,"(53, 99)",53,99,0.056603774,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3107.csv,,,
845,845,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1961783.csv,data_CHEMBL1961783.csv,"(53, 104)",53,104,0.094339623,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1961783.csv,,,
1000,1000,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1772929.csv,data_CHEMBL1772929.csv,"(53, 96)",53,96,0.245283019,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1772929.csv,,,5869.csv
1332,1332,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4062.csv,data_CHEMBL4062.csv,"(53, 99)",53,99,0.037735849,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4062.csv,,,
1602,1602,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2099.csv,data_CHEMBL2099.csv,"(53, 88)",53,88,0.132075472,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2099.csv,,,
1705,1705,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075108.csv,data_CHEMBL1075108.csv,"(53, 96)",53,96,0.132075472,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075108.csv,,,
1727,1727,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4825.csv,data_CHEMBL4825.csv,"(53, 61)",53,61,0.037735849,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4825.csv,,,
1999,1999,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1973.csv,data_CHEMBL1973.csv,"(53, 107)",53,107,0.113207547,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1973.csv,,,
22,22,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3761.csv,data_CHEMBL3761.csv,"(54, 32)",54,32,0.074074074,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3761.csv,,,
41,41,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096905.csv,data_CHEMBL2096905.csv,"(54, 140)",54,140,0.074074074,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096905.csv,,,
279,279,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1809.csv,data_CHEMBL1809.csv,"(54, 99)",54,99,0.037037037,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1809.csv,,,
295,295,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5689.csv,data_CHEMBL5689.csv,"(54, 127)",54,127,0.055555556,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5689.csv,,,
332,332,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5869.csv,data_CHEMBL5869.csv,"(54, 90)",54,90,0.055555556,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5869.csv,,,
370,370,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4197.csv,data_CHEMBL4197.csv,"(54, 57)",54,57,0.111111111,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4197.csv,,,
506,506,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4619.csv,data_CHEMBL4619.csv,"(54, 162)",54,162,0.074074074,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4619.csv,,,
681,681,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5762.csv,data_CHEMBL5762.csv,"(54, 71)",54,71,1,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5762.csv,,,3335.csv
945,945,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5189.csv,data_CHEMBL5189.csv,"(54, 115)",54,115,0.018518519,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5189.csv,,,
1253,1253,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3456.csv,data_CHEMBL3456.csv,"(54, 121)",54,121,0.111111111,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3456.csv,,,
1358,1358,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1293296.csv,data_CHEMBL1293296.csv,"(54, 285)",54,285,0.62962963,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1293296.csv,,,1971.csv
1422,1422,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111344.csv,data_CHEMBL2111344.csv,"(54, 76)",54,76,0.055555556,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111344.csv,,,
1594,1594,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2072.csv,data_CHEMBL2072.csv,"(54, 91)",54,91,0.074074074,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2072.csv,,,
1958,1958,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2659.csv,data_CHEMBL2659.csv,"(54, 102)",54,102,0.074074074,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2659.csv,,,
2058,2058,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4163.csv,data_CHEMBL4163.csv,"(54, 114)",54,114,0.166666667,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4163.csv,,,4931.csv
1232,1232,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3640.csv,data_CHEMBL3640.csv,"(55, 88)",55,88,0.309090909,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3640.csv,,,1393.csv
1467,1467,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4840.csv,data_CHEMBL4840.csv,"(55, 125)",55,125,0.2,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4840.csv,,,1910.csv
1562,1562,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3754.csv,data_CHEMBL3754.csv,"(55, 132)",55,132,0.163636364,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3754.csv,,,2514.csv
68,68,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1641361.csv,data_CHEMBL1641361.csv,"(56, 6)",56,6,0.607142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1641361.csv,,,5852.csv
157,157,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095943.csv,data_CHEMBL2095943.csv,"(56, 103)",56,103,0.035714286,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095943.csv,,,
323,323,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5666.csv,data_CHEMBL5666.csv,"(56, 77)",56,77,0.035714286,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5666.csv,,,
327,327,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3565.csv,data_CHEMBL3565.csv,"(56, 94)",56,94,0.035714286,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3565.csv,,,
621,621,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL612444.csv,data_CHEMBL612444.csv,"(56, 136)",56,136,0.428571429,/home/iris/PA/qsar_data_unsorted/data_CHEMBL612444.csv,,,3646.csv
736,736,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3503.csv,data_CHEMBL3503.csv,"(56, 149)",56,149,0.25,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3503.csv,,,3783.csv
812,812,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2221347.csv,data_CHEMBL2221347.csv,"(56, 74)",56,74,0.232142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2221347.csv,,,5440.csv
999,999,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1744525.csv,data_CHEMBL1744525.csv,"(56, 125)",56,125,0.107142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1744525.csv,,,
1039,1039,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2578.csv,data_CHEMBL2578.csv,"(56, 64)",56,64,0.035714286,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2578.csv,,,
1372,1372,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3335.csv,data_CHEMBL3335.csv,"(56, 109)",56,109,0.053571429,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3335.csv,,,
1556,1556,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3740.csv,data_CHEMBL3740.csv,"(56, 112)",56,112,0.160714286,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3740.csv,,,5162.csv
1626,1626,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5293.csv,data_CHEMBL5293.csv,"(56, 125)",56,125,0.089285714,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5293.csv,,,
1703,1703,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3780.csv,data_CHEMBL3780.csv,"(56, 154)",56,154,0.071428571,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3780.csv,,,
1910,1910,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1971.csv,data_CHEMBL1971.csv,"(56, 95)",56,95,0.053571429,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1971.csv,,,
57,57,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4185.csv,data_CHEMBL4185.csv,"(57, 127)",57,127,0.473684211,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4185.csv,,,3414.csv
150,150,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3204.csv,data_CHEMBL3204.csv,"(57, 206)",57,206,0.210526316,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3204.csv,,,2864.csv
155,155,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111464.csv,data_CHEMBL2111464.csv,"(57, 98)",57,98,0.298245614,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111464.csv,,,5129.csv
326,326,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3203.csv,data_CHEMBL3203.csv,"(57, 106)",57,106,0.035087719,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3203.csv,,,
831,831,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5211.csv,data_CHEMBL5211.csv,"(57, 108)",57,108,0.035087719,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5211.csv,,,
961,961,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5174.csv,data_CHEMBL5174.csv,"(57, 148)",57,148,0.105263158,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5174.csv,,,
